subject,voxelIndex,region,hemisphere,X,Y,Z,resp_wordL,resp_wordR,resp_scramL,resp_scramR,xvalRSqr_locz,xvalRSqr_main,snrAfter_locz,snrAfter_main,resp_distrib_leftLow_rightLow,resp_distrib_leftLow_rightHigh,resp_distrib_leftHigh_rightLow,resp_distrib_leftHigh_rightHigh,resp_focalLeft_leftLow_rightLow,resp_focalLeft_leftLow_rightHigh,resp_focalLeft_leftHigh_rightLow,resp_focalLeft_leftHigh_rightHigh,resp_focalRight_leftLow_rightLow,resp_focalRight_leftLow_rightHigh,resp_focalRight_leftHigh_rightLow,resp_focalRight_leftHigh_rightHigh
10,208227,LO,Right,72,45,29,0.2375915,-0.05837151,0.3197222,0.02804713,12.47376,-0.5048275,6.124785,2.1794,-0.0007713253,-0.02311741,0.02299274,-0.01837191,-0.05772657,-0.04946833,-0.06466413,0.05319284,0.03834106,-0.03254602,-0.01110989,0.08789209
10,208228,LO,Right,73,41,29,0.3674382,0.03489499,0.6393895,0.2060047,5.857956,0.2649605,4.202462,4.148664,0.1183212,0.1049368,0.2270493,0.08961618,-0.1334178,-0.02862421,0.0240735,0.1809423,0.03421897,-0.04276021,0.119431,0.332934
10,208310,LO,Right,73,41,30,0.3322569,0.0585911,0.2315461,0.1122606,9.913659,-0.2491951,7.860396,4.225463,-0.01371355,0.1086414,0.1738637,0.07244571,0.0393632,0.07272525,0.06397889,0.1252215,0.1016252,0.1037284,0.07717543,0.0726179
10,208311,LO,Right,73,41,31,0.5249475,0.1409566,0.4012462,0.2205342,17.34217,15.92082,9.089742,6.925418,0.214203,0.2598785,0.3377571,0.2174872,0.1559288,0.177448,0.2256134,0.3104738,0.2247621,0.1947199,0.2721974,0.2923841
10,215030,LO,Right,73,42,29,0.3158971,-0.07089892,0.5032584,0.1473417,4.009419,0.2060235,3.46794,2.904021,0.08156681,0.06222631,0.07936829,0.08049383,0.02745466,0.03925243,0.03403752,0.06288572,0.1134871,-0.08970597,-0.01503901,0.206528
10,215110,LO,Right,73,42,30,0.1084053,-0.1179181,0.2991747,0.04233559,5.9205,6.106668,4.602588,6.61497,-0.08963636,-0.1927433,-0.2129394,-0.163365,-0.1303303,-0.1182276,-0.1288263,-0.1529306,-0.1276563,-0.1806834,-0.123782,-0.05591596
10,215111,LO,Right,73,42,31,0.1880046,-0.2131724,0.4822879,0.06214513,4.772949,5.448401,3.887788,5.572336,-0.2029763,-0.3596376,-0.4210832,-0.2198774,-0.2368657,-0.2063499,-0.248294,-0.2606727,-0.2324664,-0.3610933,-0.2749969,-0.02788293
10,215112,LO,Right,73,42,32,0.1413401,-0.1433443,0.3786359,0.04108756,2.841502,0.4322231,4.313339,3.671748,-0.09623019,-0.2003077,-0.2150515,-0.04956674,-0.06265292,-0.0517691,-0.09331231,-0.124138,-0.1062997,-0.201936,-0.1486263,0.07095408
10,215113,LO,Right,73,42,33,0.1504739,-0.1565427,0.3337235,0.03904443,3.333348,-0.4984975,3.932385,8.345564,0.02527202,-0.02981881,0.009888288,0.07516749,0.04833512,0.06421219,0.009107358,0.04483731,0.07113977,-0.03977565,-0.020237,0.1457798
10,215114,LO,Right,73,42,34,0.3588556,-0.1207426,0.6732771,0.1878816,4.587441,0.9152234,3.794366,8.026029,0.13564,-0.02676824,-0.08288115,0.07797302,0.001289498,0.1277747,0.0228018,0.07254492,0.0995247,-0.09769734,0.01057942,0.2529361
10,215115,LO,Right,73,43,29,0.3052165,-0.1644259,0.7354286,0.1648962,3.08699,0.6112874,2.995196,3.205221,0.3699117,-0.08072536,-0.2959157,0.1583094,0.1059387,0.3124737,-0.02184092,-0.07147682,0.1892557,-0.1670283,0.03432129,0.391578
10,215194,LO,Right,73,43,30,0.1396548,-0.06923386,0.2547817,-0.009679698,3.953964,1.533723,7.145799,2.869066,-0.1094913,-0.1026564,-0.08822549,-0.0924811,-0.06385887,-0.1212124,-0.001516152,-0.08276877,-0.04005187,-0.09671865,-0.09183855,-0.09046564
10,215195,LO,Right,73,43,31,0.0385073,-0.218084,0.2666552,-0.03484484,5.94604,0.1833856,4.371877,3.848749,-0.05611735,-0.1075088,-0.1670814,-0.06718175,-0.06243379,-0.06776467,-0.03560759,-0.09356153,-0.01788244,-0.1403253,-0.06424236,0.0663559
10,215196,LO,Right,73,43,32,0.007199741,-0.2228723,0.2481284,-0.0541106,4.573578,1.558596,3.660909,4.099784,-0.09337644,-0.1729344,-0.1977857,-0.09809407,-0.08038455,-0.0487232,-0.06036862,-0.1212075,-0.03516211,-0.1893049,-0.1353636,0.09992095
10,215197,LO,Right,73,43,33,0.1492852,-0.2167029,0.3997594,0.01329938,4.041851,2.08267,4.267686,4.504634,-0.1648347,-0.270321,-0.271623,-0.1123163,-0.1200897,-0.06916644,-0.06125456,-0.12162,-0.06572902,-0.1993925,-0.1954795,0.1250676
10,215198,LO,Right,73,43,34,0.2861001,-0.1487763,0.5593591,0.102195,5.481362,-0.1446128,5.153722,3.611373,-0.05548808,-0.191231,-0.2652919,-0.04350121,-0.07955541,-0.03062667,-0.05394373,-0.06007616,0.01846754,-0.147603,-0.0901342,0.213997
10,215199,LO,Right,73,44,33,0.2056638,-0.08040059,0.4547486,0.07617625,4.513496,-0.2466083,4.609053,4.911829,0.0470764,-0.007907908,-0.09459312,0.02931695,-0.001361153,0.08312853,-0.06413209,-0.02890904,0.06791779,-0.02002816,-0.02877766,0.2071296
10,215200,LO,Right,73,46,29,0.1120413,-0.05880556,0.2841744,0.06168485,0.282836,1.877415,2.123343,4.273691,0.1616326,0.04922504,0.03890173,0.1283424,-0.009598378,0.2294965,-0.02579514,0.07791016,0.05678141,0.1230998,0.01384351,0.2576109
10,215280,LO,Right,74,40,31,0.04000947,-0.1736941,0.2176645,-0.002917992,5.085182,7.135427,2.983484,4.945186,-0.2723378,-0.1905969,-0.1574598,-0.2319962,-0.177309,-0.2063283,-0.1295804,-0.1820214,-0.1353579,-0.1538921,-0.1639586,-0.02841268
10,215281,LO,Right,74,40,32,0.1007361,-0.1584547,0.3180549,0.007800678,7.523119,9.389973,4.331931,5.70109,-0.3473264,-0.2517839,-0.2299176,-0.2486685,-0.2350986,-0.2696307,-0.1595392,-0.1984763,-0.192059,-0.2104937,-0.2489839,-0.02667646
10,215282,LO,Right,74,40,33,0.1093594,-0.1083558,0.2909862,0.00175789,7.53113,2.645171,6.824704,3.456609,-0.1567291,-0.1119132,-0.1144696,-0.09512182,-0.1082614,-0.1404157,-0.07156982,-0.08192051,-0.05571074,-0.09580451,-0.1363785,0.05779441
10,215283,LO,Right,74,41,30,0.1148162,-0.03695025,0.2888861,0.003938563,9.274864,-1.475012,10.35343,5.229089,-0.010049,0.01382239,0.02273745,0.0208092,-0.003300379,0.008524286,-0.0009950654,0.03067598,0.02083365,0.0269589,0.01064019,0.05112459
10,215284,LO,Right,74,41,31,0.1134381,-0.009683491,0.3401818,0.08520392,5.934441,0.92085,5.428618,3.283773,0.06474893,0.05904532,0.1255603,0.0753295,0.008488771,0.05069006,0.02568625,0.09046376,0.04126619,0.06586822,0.08693601,0.1683963
10,215367,LO,Right,74,41,32,0.357582,0.1868614,0.3360014,0.2090001,10.39982,14.40017,9.84569,6.06756,0.2334645,0.2669503,0.3127427,0.2669033,0.2425217,0.2893786,0.2290866,0.2725725,0.2406282,0.200825,0.2918073,0.2727928
10,222086,LO,Right,74,41,33,0.266743,-0.05698257,0.3968689,0.1367823,5.429763,-0.543046,3.790439,2.644526,0.0673041,-0.02134513,-0.1143383,-0.06497327,0.04143827,-0.03075708,0.02096267,-0.006147592,0.1026357,-0.0160652,-0.06096964,0.07400239
10,222087,LO,Right,74,41,34,1.0257,-0.0005949049,1.044693,0.2733366,18.2583,0.8387804,6.084584,3.462601,0.1463539,0.04736824,0.0005584044,0.1734852,0.07915574,0.1371809,0.2775497,0.1729782,0.1086994,0.1068925,0.0567184,0.2986979
10,222088,LO,Right,74,41,35,1.837974,0.1179048,1.604066,0.4224682,23.95331,5.592227,6.304872,3.970513,0.4622795,0.2676637,0.1313297,0.3933251,0.2199131,0.3987616,0.5387525,0.3849263,0.3765442,0.3112339,0.3921285,0.7650434
10,222089,LO,Right,74,42,29,1.259588,0.09965324,1.089491,0.2474869,12.39607,6.943899,5.482309,4.112129,0.5919791,0.3974334,0.2450507,0.6011565,0.3311878,0.5196071,0.3596253,0.4382057,0.5705023,0.4059709,0.4167786,0.7401816
10,222170,LO,Right,74,42,30,0.1401485,-0.1503249,0.2949311,0.03150649,4.839951,1.80335,3.568898,13.03164,0.1114771,0.0628309,0.03572829,0.04519504,0.06552519,0.07080559,0.08440132,0.07463896,0.1731558,0.03823372,0.008454996,0.1232846
10,222171,LO,Right,74,42,31,0.4710598,-0.09037792,0.6562316,0.1126973,7.633501,4.16376,4.82357,7.275312,0.3508456,0.1421603,0.002880994,0.2302069,0.1889208,0.3220405,0.1987181,0.115308,0.2923395,0.07203046,0.1111039,0.348247
10,222172,LO,Right,74,42,32,0.5488541,0.04013531,0.6437056,0.1357565,5.420387,5.984277,4.806158,4.812092,0.5728116,0.3028749,0.115949,0.4403436,0.4007678,0.4662773,0.2110664,0.183708,0.5543659,0.188809,0.3097059,0.5271755
10,222251,LO,Right,74,42,33,0.004865707,-0.1308625,0.1761353,-0.02183261,4.587328,-0.05639791,3.44727,3.501924,-0.04985989,-0.06541899,-0.09991943,-0.02582699,-0.05202071,-0.07560396,-0.004623681,-0.04024834,-0.04354224,-0.0668196,-0.07427637,-0.01591515
10,222252,LO,Right,74,42,34,0.1090215,-0.1328145,0.3325468,0.02466815,5.323344,-1.237583,3.506813,4.026917,0.01195356,-0.06057571,-0.05534012,0.005266625,0.0241578,0.002910345,0.03308564,0.01478633,0.03184375,-0.1100606,-0.04062008,0.1005788
10,222253,LO,Right,74,42,35,0.2316351,-0.08748844,0.391759,0.08816021,4.592305,-1.060569,5.252769,4.490578,-0.009397743,-0.1070355,-0.04554086,0.04178308,0.0289058,0.04761288,0.03237075,0.04359262,0.07136987,-0.09651154,-0.0501048,0.1594896
10,222254,LO,Right,74,43,30,0.3222387,-0.009247649,0.4528767,0.1249734,7.708383,-0.9910703,7.416928,5.006378,0.03120037,-0.05662934,-0.02825016,0.09022383,0.06990442,0.09338351,0.09377033,0.07050508,0.1202636,0.01822954,0.02347414,0.1772681
10,222255,LO,Right,74,43,31,0.3703496,-0.007567245,0.5672821,0.1007833,13.14929,2.052498,9.143582,5.966926,0.09563471,0.1100307,0.07191261,0.1347018,0.1369969,0.1666167,0.1337804,0.10747,0.1832937,0.1200321,0.1037415,0.2392978
10,222256,LO,Right,74,43,32,0.2920366,-0.004966354,0.4498188,0.05149374,6.68891,6.900364,6.093071,7.43766,0.09504151,0.2006643,0.1730974,0.194823,0.1569775,0.215054,0.1327801,0.1833521,0.1877896,0.2501847,0.158801,0.2635593
10,222257,LO,Right,74,43,33,0.1649255,0.05463737,0.1924768,0.09568239,0.8100152,8.340788,2.161038,3.959838,0.28395,0.2315557,0.166041,0.2792349,0.1198158,0.2636355,0.140425,0.1943194,0.2917765,0.2208741,0.2168429,0.3251315
10,222336,LO,Right,74,43,34,0.232418,-0.1152202,0.4383464,0.06811322,10.11548,-0.2213001,5.058377,3.050343,-0.1689276,-0.06595366,-0.07547215,-0.09539093,-0.05731685,-0.1118659,-0.02206025,-0.04166557,-0.05513872,-0.07762848,-0.06880438,0.06215359
10,222337,LO,Right,74,43,35,0.2471611,-0.09849666,0.4528802,0.08710116,11.06709,2.78489,6.314344,4.486268,-0.2543432,-0.1405701,-0.1166034,-0.1242529,-0.1358719,-0.1556022,-0.1005442,-0.06607443,-0.1192281,-0.1751824,-0.1342881,0.02806087
10,222338,LO,Right,74,44,30,0.2098765,-0.04818133,0.4107116,0.05335819,10.10025,0.587678,7.477465,3.669782,-0.1514344,-0.08870362,-0.03909203,-0.06383973,-0.05833831,-0.1038553,-0.02177404,-0.04692238,-0.03844992,-0.08410716,-0.06615138,0.03423249
10,222339,LO,Right,74,44,32,0.2335516,-0.01411171,0.4585759,0.04518175,13.97151,-0.8831263,12.19994,2.985954,-0.08598214,0.07070404,0.08794525,-0.00174816,0.02941206,-0.01936851,0.07733716,0.03257526,0.01199783,0.05010599,0.04697196,0.08735035
10,222340,LO,Right,74,44,33,0.1979049,-0.006084695,0.3717918,0.07742782,9.776092,0.3815234,9.739583,4.169296,-0.05684424,0.1069376,0.1205876,0.0382627,0.06179494,0.0128758,0.09876895,0.09853237,0.04741296,0.1081396,0.1087664,0.1255275
10,222341,LO,Right,74,44,34,0.1424129,0.0304987,0.2861327,0.09045041,4.600388,3.001744,4.738467,4.482692,0.07136539,0.1253555,0.1652319,0.08092013,0.06661435,0.05752397,0.07545441,0.09172524,0.1373193,0.1313013,0.1359439,0.1644997
10,222422,LO,Right,74,44,35,0.07855601,-0.002390131,0.1805817,0.04631803,3.225362,-1.529777,7.045573,3.342216,-0.0524895,0.01116829,0.06147873,-0.02027697,0.006787805,-0.01686519,-0.02228549,-0.02419465,0.05841099,-0.04291924,0.00523538,0.0409333
10,222423,LO,Right,75,40,32,0.1508055,0.1063464,0.2300742,0.1084372,4.437709,1.404351,6.676167,3.530738,0.1189448,0.1345428,0.1706809,0.1397557,0.1609567,0.1770972,0.1064198,0.11997,0.1658387,0.08811643,0.1623466,0.1366338
10,222424,LO,Right,75,40,33,0.2274684,0.1733283,0.3191347,0.2062469,5.244178,14.43961,5.386606,5.659172,0.2959999,0.2635967,0.253822,0.2956143,0.2920175,0.3402958,0.2356625,0.2685614,0.310614,0.2258146,0.3280067,0.2913311
10,229142,LO,Right,75,40,34,0.2238915,-0.05599428,0.3175912,0.1372869,3.528821,-0.4150987,4.262713,3.409914,0.02643422,-0.06703547,-0.1675187,-0.1005217,0.02985795,-0.06269041,0.005974726,-0.03279132,0.01992239,-0.05624482,-0.1169002,0.004413443
10,229143,LO,Right,75,40,35,0.6722462,-0.06265679,0.6552108,0.2051533,17.56076,-0.4836798,5.356592,2.738454,0.05999104,-0.09764428,-0.1854684,-0.06854491,-0.04781808,-0.03699899,0.04612176,-0.01776406,0.01115972,-0.07857197,-0.06505937,0.1573283
10,229144,LO,Right,75,41,31,1.404706,-0.01597611,1.274181,0.2248144,34.58599,3.788275,7.240141,3.983611,0.2208073,0.1045516,0.05947729,0.2185752,0.07557997,0.2047029,0.3197732,0.2398216,0.2448141,0.2010325,0.177805,0.4046812
10,229145,LO,Right,75,41,32,1.046084,-0.03383959,0.9780551,0.1500723,20.44893,8.356881,6.001292,4.971759,0.3528005,0.2975098,0.2511824,0.470383,0.1375733,0.3406192,0.3952469,0.3756942,0.3293976,0.4232784,0.2830077,0.495106
10,229226,LO,Right,75,41,33,0.05674183,-0.1063935,0.1284192,-0.01995622,0.5975783,-0.1294255,3.44518,10.9615,0.005896572,0.09055074,0.06376237,0.01679133,0.04078373,-0.003194644,0.06718171,0.04586748,0.08108003,0.02246183,-0.04784831,0.05660854
10,229227,LO,Right,75,41,34,0.3671631,-0.03740209,0.3700823,0.05035509,13.34157,2.423924,5.503653,10.98105,0.1071173,0.1066317,0.03940909,0.05084779,0.04106607,0.08550036,0.1135049,0.08753588,0.1343658,0.02726031,0.0003237424,0.1945831
10,229228,LO,Right,75,41,35,0.5867832,0.04098289,0.566068,0.1207499,24.49577,7.5032,7.384243,5.614149,0.2301455,0.1730897,0.1273177,0.1896809,0.165096,0.1780285,0.1700775,0.1898547,0.3110674,0.1453041,0.1445967,0.282142
10,229229,LO,Right,75,41,36,0.305102,0.03128627,0.3350092,0.1028763,4.377275,7.740617,5.053689,4.760376,0.2690888,0.1809279,0.07301267,0.2708562,0.1643697,0.2098853,0.1526653,0.2130148,0.3049604,0.2037333,0.144838,0.2759773
10,229308,LO,Right,75,42,30,0.2025299,-0.06702551,0.3110346,0.07795533,6.212938,-1.014888,3.976968,5.105004,0.07167563,0.01995262,-0.0024414,0.1099629,0.09296469,0.04029099,0.08385465,0.08289038,0.08669462,-0.00238767,0.008951643,0.09938003
10,229309,LO,Right,75,42,31,0.4302475,-0.01113797,0.593859,0.1196142,9.456367,-0.8302093,6.054232,4.472442,0.03056504,-0.04157252,-0.005442821,0.1119125,0.06508019,0.05006878,0.07716821,0.08209211,0.0859381,-0.05401388,-0.02162434,0.2079881
10,229310,LO,Right,75,42,32,0.4448894,0.02166079,0.6150563,0.04346059,10.09651,-1.354623,6.817045,4.502488,-0.0996635,-0.1238253,-0.0891069,0.0247333,-0.0238729,0.0177086,0.05662578,0.01615427,-0.03249362,-0.06607819,-0.06509285,0.1572141
10,229311,LO,Right,75,42,33,0.5256758,0.06153775,0.6566436,0.05841944,18.8004,-1.881266,7.995731,3.98284,-0.03678911,-0.04806257,-0.05883618,0.0318482,0.002966886,0.08944762,0.1011679,0.08585057,0.0197781,0.03282093,0.005852724,0.1656194
10,229312,LO,Right,75,42,34,0.5658919,0.1084583,0.6888354,0.1184943,23.64491,3.585064,11.04987,4.754936,0.09378282,0.1285647,0.1002609,0.1746158,0.1348897,0.175634,0.1704163,0.2122623,0.1745597,0.2033015,0.1475428,0.2389282
10,229313,LO,Right,75,42,35,0.3416692,0.1369821,0.4585894,0.1456689,8.624869,7.741004,7.263888,5.336608,0.1810748,0.1790193,0.1173872,0.2356899,0.1778963,0.1982488,0.1718294,0.2067883,0.2483489,0.22663,0.1800765,0.2792287
10,229392,LO,Right,75,42,36,0.2362321,-0.0303261,0.3550773,0.03555639,9.392548,-2.81204,4.79538,1.899392,-0.05159227,0.06991301,-0.04143136,0.02068907,0.07231712,-0.01294308,0.04686801,0.05458484,0.07065994,0.02016547,0.02497727,0.08756777
10,229393,LO,Right,75,43,30,0.3356659,-0.1106875,0.5198684,-0.0108471,15.84934,-0.5791783,5.486866,2.557061,-0.112365,-0.04381176,-0.09389265,-0.02169679,-0.01536815,-0.0740442,-0.005079646,-0.01509429,-0.0007109279,-0.1311116,-0.08342979,0.1166298
10,229394,LO,Right,75,43,31,0.3158943,-0.1474947,0.5872164,-0.05678791,15.97332,1.727295,6.203653,3.293167,-0.15871,-0.170208,-0.1747345,-0.1013857,-0.0914588,-0.1111373,-0.05464271,-0.1048385,-0.0559166,-0.1642862,-0.1414005,0.07234771
10,229395,LO,Right,75,43,32,0.3230764,-0.10192,0.605342,-0.01776448,17.70105,0.4856467,8.091423,3.007766,-0.1392654,-0.057747,-0.09284355,-0.083266,-0.05934872,-0.07374917,0.006727339,-0.05891672,-0.04995571,-0.05582327,-0.05146619,0.0708629
10,229396,LO,Right,75,43,33,0.3105471,-0.02497983,0.5249321,0.06256572,14.07403,-0.3920078,10.94563,3.017625,-0.1043272,0.07290132,0.04555421,0.01750785,0.02797381,-0.03941341,0.08887029,0.02176767,-0.009742006,0.08293128,0.05308302,0.1015696
10,229397,LO,Right,75,43,34,0.151503,0.04901401,0.2988067,0.08003491,4.474175,-0.2150655,7.449651,3.987146,-0.03089816,0.1137118,0.1117734,0.05605941,0.07158963,0.01888667,0.07338786,0.04629132,0.09417169,0.134094,0.07917678,0.1278552
10,229477,LO,Right,75,43,35,0.01922397,-0.1360622,0.07236282,-0.02298664,2.108377,-0.2961874,3.870893,3.058178,-0.06294864,-0.0005810177,-0.01776503,-0.06321242,-0.04285181,-0.04684625,-0.03394208,-0.04561231,-0.006192418,-0.07576808,-0.02350377,0.03565494
10,229478,LO,Right,75,43,36,0.03358466,-0.07554682,0.1746685,0.009905433,4.792881,1.196772,5.944173,3.492347,-0.1100664,-0.03408152,0.01343827,-0.08905539,-0.03412399,-0.08582982,-0.05373063,-0.08744144,0.0220391,-0.1312963,-0.04142321,0.02459718
10,229479,LO,Right,75,44,30,0.02592651,-0.01224895,0.1819864,0.01808841,3.824294,-1.148939,5.126907,3.561238,-0.06727098,-0.0009332834,0.01788694,-0.05141716,0.02125501,-0.03854228,-0.01448616,-0.07412149,0.04623018,-0.04208039,0.001916179,0.01260188
10,229480,LO,Right,75,44,31,0.08396101,0.05966293,0.1911188,0.07445421,2.006799,-0.5979657,3.911979,2.863893,0.06744185,0.08541432,0.05149978,0.07965804,0.1218582,0.1145563,0.0663086,0.006189125,0.1365935,0.09094741,0.1221635,0.09770223
10,229481,LO,Right,75,44,32,0.04546091,0.05112827,0.1616873,0.06801899,0.8211672,1.072425,3.468866,3.578698,0.07353079,0.0944189,0.1092897,0.1084429,0.1317894,0.1352019,0.056343,0.05778951,0.1701985,0.1159815,0.1473882,0.1085019
10,236117,LO,Right,75,44,33,0.4332561,-0.1657266,0.3271895,-0.1417197,2.892566,-2.071142,2.725379,2.016615,-0.06939249,-0.2171172,-0.3409429,-0.08331746,-0.1875582,-0.05111821,-0.03734818,-0.232893,-0.006687954,0.02197054,-0.08654127,0.1875335
10,236199,LO,Right,75,44,34,0.4117079,-0.1191721,0.4508992,0.1178541,11.18923,1.507813,4.47909,4.261804,-0.03847993,-0.2049609,-0.2228452,-0.1586733,-0.10202,-0.09624731,0.02248715,-0.08330245,-0.06946692,-0.08995681,-0.1661031,0.005292325
10,236200,LO,Right,75,44,35,0.681504,-0.04861777,0.6729937,0.1129173,22.17451,-0.3961682,6.321143,2.437548,-0.03626901,-0.1190913,-0.1408599,-0.06370347,-0.08669595,-0.07447676,0.1051793,-0.00961507,0.003996585,0.04243791,-0.1090584,0.1133444
10,236201,LO,Right,76,39,36,0.4364804,-0.07601597,0.5073927,0.06895365,12.85794,-0.5821347,4.434637,3.629844,0.01304847,-0.02651203,-0.06983522,0.01211884,-0.07058714,-0.00784036,0.09137293,0.02909001,0.06090912,0.1032914,-0.04676541,0.1716035
10,236202,LO,Right,76,40,32,0.2997506,-0.1327905,0.3912803,-0.04566324,2.672917,-1.157618,1.682691,2.225406,0.01227358,-0.07603477,-0.08113296,0.08365845,-0.2066846,0.1022902,-0.01800428,-0.04995041,-0.05700677,0.04590879,-0.07009224,0.1825407
10,236282,LO,Right,76,40,33,0.07538711,-0.07472362,0.1521148,-0.001919471,-0.5135059,-1.111352,1.894247,7.565799,-0.03327146,0.03261359,0.064404,-0.02449764,0.0141641,-0.03379306,0.04930727,-0.002227781,0.04784388,0.002868464,-0.0605534,0.0002235162
10,236283,LO,Right,76,40,34,0.3176347,-0.03316813,0.364664,-0.009078668,6.639284,-0.5756378,3.677081,7.188232,-0.06279063,0.0150803,0.07227065,-0.02046819,-0.009124347,-0.04118772,0.08078901,0.0414487,0.01781328,0.03981313,-0.07090214,0.06574738
10,236284,LO,Right,76,40,35,0.4196064,0.01165693,0.5097741,0.0528722,13.08624,-0.1250982,5.579653,6.317517,-0.003694197,0.04131257,0.09522433,0.06185776,0.02609109,0.0003876195,0.1372864,0.1156834,0.08200368,0.1206431,0.002002763,0.1693114
10,236285,LO,Right,76,40,36,0.1862739,-0.06086886,0.2925503,0.03061736,4.718476,0.04788637,5.728025,5.83345,0.0419725,0.006615611,0.01532245,0.02900918,0.03000967,0.0007069071,0.07329807,0.1187484,0.08830105,0.1151304,-0.02223895,0.1037561
10,236286,LO,Right,76,41,32,0.07500445,-0.1201437,0.1383229,-0.04622666,0.4425526,-1.135206,1.209044,2.237397,0.007741835,-0.1247701,-0.1270419,-0.01850349,-0.157719,-0.01959187,-0.05237103,0.004661167,-0.06088658,-0.02307074,-0.1228247,0.1020086
10,236365,LO,Right,76,41,33,0.2418804,-0.01338373,0.2978038,0.009815933,4.465115,-2.043128,3.697448,2.663646,-0.04440189,-0.00598348,-0.003936478,0.09669572,0.01671362,-0.0257371,0.04071254,-0.0127749,0.05843467,0.0269765,-0.04542309,0.07965326
10,236366,LO,Right,76,41,34,0.3728006,0.03466735,0.588806,-0.01510343,7.607615,-0.2775192,5.283302,3.802499,-0.2410127,-0.1537432,-0.1233825,-0.02311976,-0.08014857,-0.06127556,0.01066032,-0.03614582,-0.1272552,-0.08076591,-0.1152661,0.07069448
10,236367,LO,Right,76,41,35,0.5513682,0.07474665,0.822111,-0.03435065,14.52359,0.4869044,6.538332,3.255468,-0.2628892,-0.2526259,-0.2336281,-0.08050834,-0.127562,-0.04321236,0.04187582,0.0333602,-0.1772354,-0.05761796,-0.1266854,0.09008387
10,236368,LO,Right,76,41,36,0.6448172,0.09081289,0.8767,0.05079444,24.2608,-1.860225,8.589243,2.770004,-0.04604446,-0.08918559,-0.1069869,0.04796234,-0.00644052,0.1191749,0.1289954,0.1567467,0.01290573,0.05313993,-0.009185207,0.20971
10,236369,LO,Right,76,42,31,0.4264185,0.09015821,0.5727504,0.1108031,12.10677,0.7073104,10.42817,6.581569,0.08667543,0.07550198,0.0164737,0.1414331,0.1343949,0.1805201,0.1269791,0.1637387,0.1449614,0.08387829,0.0755415,0.2069323
10,236370,LO,Right,76,42,32,0.1325058,0.04903924,0.2685435,0.1021457,0.4946887,-0.5220175,3.376006,3.329646,0.04488242,-0.01838592,-0.02443687,0.08308922,-0.01472901,0.05306418,0.01080726,-0.0003912261,0.01355261,-0.06136964,-0.03788038,0.1668984
10,236448,LO,Right,76,42,33,0.05966373,-0.02170211,0.06829356,-0.05012461,-0.6250739,-2.245677,2.169686,1.995534,-0.01547865,0.0337695,-0.03914871,-0.01539752,0.04314354,-0.03435147,-0.02577612,-0.01824221,0.08900572,0.02176142,0.02320768,0.01586269
10,236449,LO,Right,76,42,34,0.1804175,-0.06004516,0.2444416,-0.0489399,7.511532,-0.711596,3.556305,2.439297,-0.04535569,0.04083735,-0.02453684,-0.008427853,0.008288762,-0.04177735,-0.02622387,-0.02800577,0.06620037,-0.009193392,-0.04418529,0.09387989
10,236450,LO,Right,76,42,35,0.3176483,-0.1312535,0.6555585,-0.04030281,15.6243,2.465266,6.190421,4.057595,-0.1480974,-0.1407516,-0.2093695,-0.127395,-0.06989308,-0.1108067,-0.1014313,-0.1094897,-0.06720719,-0.1770428,-0.1817169,0.08076151
10,236451,LO,Right,76,42,36,0.4356728,-0.1707615,0.8938507,-0.06523914,19.30184,4.62532,8.745885,4.421879,-0.2398225,-0.2323028,-0.2896787,-0.213051,-0.1160627,-0.219611,-0.135428,-0.1626963,-0.147972,-0.2453047,-0.2465883,0.002045525
10,236452,LO,Right,76,43,30,0.4752434,-0.06594237,0.839722,-0.00514911,21.61143,1.046783,11.85708,3.259309,-0.1935751,-0.06184888,-0.07802429,-0.09833304,-0.03210015,-0.1476035,-0.03576984,-0.075214,-0.08030459,-0.08539612,-0.1362965,0.03689694
10,236453,LO,Right,76,43,31,0.3301093,0.003866081,0.5584498,0.05499006,11.96452,-1.029277,10.15593,5.023108,-0.115591,0.07332437,0.08308402,0.01141432,0.03844044,-0.02113833,0.04134769,0.005906926,0.009461021,0.03655547,-0.01571327,0.1315054
10,236454,LO,Right,76,43,32,0.1615762,-0.0003412289,0.3975461,0.04166437,2.841634,-0.168407,4.458164,6.348393,-0.05872384,0.03558084,0.1096947,0.03154029,-0.01227277,0.05014918,0.06525187,-0.009881715,0.002433374,0.001045795,-0.01973373,0.1751566
10,236534,LO,Right,76,43,33,0.02858787,-0.05409354,0.1683518,0.01837156,3.915083,0.826329,3.943126,2.733827,-0.09193777,-0.05151274,0.01908462,-0.06303016,-0.03362445,-0.07532009,-0.0580994,-0.08088989,0.02120354,-0.1184199,-0.09338385,0.04479105
10,236535,LO,Right,76,43,34,0.06729298,-0.02285005,0.2497492,0.01186608,4.500806,2.716649,6.112964,3.479478,-0.1472803,-0.09059998,-0.01539204,-0.116738,-0.04228677,-0.1419733,-0.1172115,-0.144496,-0.02045723,-0.1174762,-0.1256188,-0.05331079
10,236536,LO,Right,76,43,35,0.04043903,-0.002406425,0.2181915,-0.01364664,3.082663,0.2132237,5.563872,3.08211,-0.1403985,-0.02709437,0.04554487,-0.07042822,0.002225717,-0.0875189,-0.09806132,-0.08403105,-0.00509845,0.004365113,-0.04237362,-0.03619962
