subject,voxelIndex,region,hemisphere,X,Y,Z,resp_wordL,resp_wordR,resp_scramL,resp_scramR,resp_focalCueLeft,resp_focalCueRight,resp_distributedCue,xvalRSqr_locz,xvalRSqr_main,snrAfter_locz,snrAfter_main
12,271649,V2,Right,77,47,40,0.2862676,0.0491506,0.3598734,0.02831072,0.04094107,-0.001254014,0.02475001,23.12385,-0.7689476,9.344126,1.371238
12,271650,V2,Right,77,48,38,0.7579859,0.0004035473,0.9804275,0.06416068,0.1523238,0.02180427,0.1605514,42.69986,0.5569994,20.09265,2.24666
12,271651,V2,Right,77,48,39,0.7024207,-0.0485157,0.957153,0.03944837,0.1516878,0.01651725,0.1821626,38.71766,0.4942894,21.6556,2.77443
12,271652,V2,Right,77,48,40,0.192661,-0.0897027,0.3450886,-0.02814611,0.000921177,-0.0517403,0.04257357,15.69486,-0.7069588,8.201312,1.292421
12,271734,V2,Right,77,48,41,0.3774092,0.01050164,0.4673615,0.01628694,-0.05941592,-0.1031548,-0.01325107,21.23422,-0.3110886,10.41042,2.14361
12,271735,V2,Right,77,49,39,0.2150012,-0.05096933,0.3689623,-0.02852146,-0.06160009,-0.0961191,-0.02115825,10.72353,-0.6637931,7.88647,1.748654
12,271736,V2,Right,77,49,40,-0.09421726,-0.1017658,-0.03149865,-0.09848247,-0.09409863,-0.06766021,-0.06434375,0.6320417,-0.345099,4.500691,2.277728
12,271984,V2,Right,77,49,41,0.7728647,0.02977582,0.9279172,0.0919231,0.1246515,0.06158863,0.12963,36.67877,-0.5470157,9.586823,1.858909
12,271985,V2,Right,77,50,39,0.5717358,0.03009699,0.7555794,0.08664503,0.0182115,-0.02378297,0.05044737,29.32072,-1.271045,9.748552,2.014782
12,272068,V2,Right,77,50,40,0.7413911,-0.1591404,0.9540995,-0.02058102,0.1013783,0.001779217,0.09111349,43.39498,-0.3309608,15.21969,1.689907
12,272069,V2,Right,77,50,41,0.4374537,-0.1143706,0.6919373,-0.0185062,-0.09557957,-0.1788219,-0.09153526,31.24601,0.5350769,11.07658,3.181153
12,272070,V2,Right,77,51,39,0.08888021,-0.1294975,0.3053067,-0.06892934,-0.2050717,-0.3282363,-0.1995444,10.12513,4.840356,4.306321,4.114216
12,272153,V2,Right,77,51,40,0.6546268,-0.5833194,1.169562,-0.3391123,-0.0476484,-0.2051732,-0.0903052,29.81107,-1.046002,8.707456,1.374638
12,272154,V2,Right,78,41,39,0.06726819,-0.5753064,0.4921007,-0.3950791,-0.2798803,-0.4465206,-0.3179082,15.5368,1.745898,6.236257,2.824759
12,272237,V2,Right,78,41,40,0.3866495,-0.9369082,0.7595661,-0.531278,-0.02155769,-0.1225568,0.07403564,26.10719,-1.401663,8.336668,0.7834905
12,272238,V2,Right,78,42,38,-0.04301761,-0.7551997,0.1885307,-0.4547879,-0.1027251,-0.2089228,-0.01479668,10.6032,-0.8378267,7.271533,1.629878
12,272321,V2,Right,78,42,39,0.2789491,-0.436734,0.4252236,-0.1904502,0.2116663,0.1390238,0.3409506,19.17064,1.931822,5.487832,4.940978
12,272404,V2,Right,78,42,40,0.5685275,-0.3371541,0.9338792,-0.1237473,0.6310695,0.6530952,0.6699187,8.432013,2.270317,5.562883,4.23159
12,272405,V2,Right,78,43,38,0.1663549,-0.202836,0.3911936,-0.02512113,0.5039132,0.4455122,0.4880808,0.6894648,0.5744934,2.613824,3.333491
12,278622,V2,Right,78,43,39,-0.03657939,-0.001289836,0.09218586,-0.02644615,-0.00256788,-0.036435,0.004332603,-1.152968,-0.5998611,1.992691,1.34807
12,278623,V2,Right,78,43,40,0.1229126,-0.01422119,0.2290522,-0.005912561,0.03286165,-0.004004882,0.07876486,5.627078,-0.3242135,4.493757,3.15926
12,278624,V2,Right,78,47,39,0.0338883,-0.1112295,0.1297608,-0.03558385,-0.03971232,-0.07664024,0.005525282,5.373108,-0.9042382,3.318918,3.976307
12,278706,V2,Right,78,47,40,-0.05754046,-0.07262197,0.05173771,-0.07716216,-0.09050652,-0.1676607,-0.1353983,0.8919775,1.632041,1.746462,4.758182
12,278707,V2,Right,78,48,39,-0.005616536,-0.1395321,0.116562,-0.1020219,-0.05749669,-0.1247934,-0.06236426,6.238132,-0.1975656,3.632643,3.133563
12,278708,V2,Right,78,48,40,-0.172773,-0.1989366,-0.07455393,-0.1308573,-0.132093,-0.1652608,-0.1114573,1.85014,0.224781,4.621051,3.716758
12,278790,V2,Right,78,49,39,-0.05802114,-0.06742907,-0.06760994,-0.1295474,-0.1945015,-0.220089,-0.1738457,-1.060987,2.665049,2.580927,3.735047
12,278791,V2,Right,78,49,40,-0.1338372,-0.109823,-0.0939887,-0.1071665,-0.1279616,-0.1520418,-0.1141282,-0.5375862,0.3951967,3.027876,2.401025
12,278792,V2,Right,79,41,37,-0.3212188,-0.2097489,-0.2849265,-0.165464,-0.1837006,-0.1783075,-0.1440627,6.172025,0.8457005,6.86498,2.623224
12,278875,V2,Right,79,41,39,1.550892,0.1749897,1.705581,0.1399472,0.3265063,0.2926924,0.4318376,57.70743,6.391108,12.01858,3.726335
12,278876,V2,Right,79,41,40,0.746913,0.03998088,0.901027,0.01005607,0.09332592,0.061263,0.2042871,44.55625,0.8909225,11.51687,3.09245
12,279124,V2,Right,79,42,36,0.0780016,-0.09432378,0.1531906,-0.07476854,-0.09850914,-0.1597369,-0.1206308,5.894876,0.9068608,3.854829,3.891827
12,279125,V2,Right,79,42,37,0.1686038,-0.02057207,0.2733547,0.01011618,-0.08948562,-0.1470854,-0.1080856,8.171236,0.6221354,6.515959,4.256515
12,279126,V2,Right,79,42,38,0.09448267,-0.04571544,0.2235805,-0.02865922,-0.1610888,-0.2674757,-0.1874067,2.73813,2.717656,3.443375,4.255839
12,279207,V2,Right,79,42,39,0.210148,-0.1574323,0.3491652,-0.1299382,0.1029694,0.06815239,0.06552169,15.83632,-0.1504064,4.523645,2.967476
12,279208,V2,Right,79,42,40,0.5734245,-0.2139107,0.7951469,-0.08064063,0.1479208,0.04721191,0.1004715,37.60067,-0.402987,8.494303,2.107989
12,279209,V2,Right,79,43,38,0.4794387,-0.6524594,0.9639063,-0.3913654,-0.1511544,-0.2969757,-0.1986535,26.32365,-0.8333683,7.778695,1.804316
12,279210,V2,Right,79,43,39,-0.09098711,-0.915369,0.5040688,-0.6731414,-0.5733008,-0.7769933,-0.6700928,13.85847,3.664422,5.536329,3.225413
12,279292,V2,Right,79,43,40,0.5609705,-0.3931792,0.8706816,-0.1975273,0.1600836,0.1212914,0.1533022,41.39763,-0.3402591,9.659563,1.930448
12,279293,V2,Right,79,44,40,0.4667842,-0.8439517,0.816333,-0.4065372,-0.002990194,-0.1112721,0.03684983,27.67362,-1.933122,6.311611,0.726276
12,279294,V2,Right,79,44,41,-0.02652405,-1.224248,0.3829128,-0.7446753,-0.4263308,-0.6144441,-0.4211706,11.57719,0.7844746,5.280258,2.503911
12,279376,V2,Right,79,45,37,0.6004694,-0.3913752,0.7559387,-0.1377635,0.3228797,0.2255573,0.3570418,35.93239,4.20543,7.470353,5.307544
12,279377,V2,Right,80,40,36,0.5376434,-0.3638777,0.6007527,-0.125408,0.3104731,0.223107,0.3235187,22.7302,1.886547,5.554198,3.497349
12,279460,V2,Right,80,40,37,0.4004192,-0.2631426,0.655776,-0.1139,0.5443466,0.6027461,0.5966095,4.798383,1.858729,4.634756,3.711545
12,279461,V2,Right,80,41,36,0.4971503,-0.2067216,0.6568939,-0.09267206,0.7179247,0.5985419,0.5697141,1.780963,1.248014,4.294624,3.937797
12,285931,V2,Right,80,41,37,1.455057,-0.05692601,1.617078,-0.1427209,0.1853847,0.205559,0.3339429,50.59315,0.2858102,12.00932,2.19655
12,285932,V2,Right,80,41,38,0.5085163,-0.02934819,0.6569465,-0.08359494,0.0519484,0.02520963,0.1181765,35.51259,-0.4561663,9.441464,1.971838
12,286262,V2,Right,80,41,39,-0.04741351,-0.2690465,0.07546328,-0.221221,-0.1234489,-0.1398561,-0.09346192,5.31053,-0.3012538,5.325213,3.361269
12,286263,V2,Right,80,41,40,-0.1672637,-0.2866207,-0.03684448,-0.2416353,-0.09767953,-0.1349473,-0.07330546,4.368007,-0.2626777,5.854906,3.240498
12,286264,V2,Right,80,42,36,-0.2906276,-0.235955,-0.1448745,-0.2010585,-0.1383122,-0.1777235,-0.1487801,3.665251,1.05468,6.449592,3.792675
12,286265,V2,Right,80,42,37,-0.3748375,-0.4835984,-0.1456236,-0.3519263,-0.3774862,-0.415572,-0.4023955,7.240808,6.053066,7.543453,4.392469
12,286346,V2,Right,80,42,38,0.6439457,-0.4960482,0.8484545,-0.4419138,0.674105,0.6451929,0.6317007,13.35985,3.427809,4.18557,4.181771
12,286347,V2,Right,80,42,39,0.2630429,-0.3568235,0.4663794,-0.1963783,0.3445446,0.3227607,0.2838577,21.39813,3.690803,9.739395,4.124833
12,286348,V2,Right,80,42,40,-0.08839015,-0.1887569,0.1703475,-0.1248471,0.03261976,0.003119063,-0.03143069,4.555619,-0.3625274,3.830128,2.265621
12,286349,V2,Right,80,43,39,-0.2396419,-0.4603507,0.03588568,-0.3394326,-0.2822276,-0.3551663,-0.2640119,7.591194,3.143978,5.467311,3.203042
12,286431,V2,Right,80,43,40,0.467528,-0.3683943,0.5483917,-0.1671112,0.5811076,0.6412917,0.6344883,11.08106,3.865772,4.408273,4.336552
12,286432,V2,Right,80,44,40,0.2551009,-0.3050227,0.3994496,-0.1565234,0.3351184,0.2435826,0.3434587,13.07202,4.255229,4.650729,4.490568
12,286433,V2,Right,80,44,41,0.08801281,-0.2996635,0.2388264,-0.2239585,0.1147287,0.08333183,0.1772524,3.078187,-0.8425474,4.719154,1.992324
12,328013,V3,Left,72,48,48,-0.2515714,0.198979,-0.1827799,0.2620851,-0.2261263,-0.2061742,-0.1610519,11.21348,0.6101966,4.819426,4.1775
12,328014,V3,Left,72,49,48,-0.2171964,0.02380203,-0.1346251,0.093793,-0.2159252,-0.2108257,-0.2041697,4.303002,0.8436799,4.156741,5.053157
12,328097,V3,Left,72,49,49,-0.1748272,0.05884453,-0.08584544,0.08254232,-0.2460304,-0.2262507,-0.203646,2.041507,2.631742,3.7328,3.665285
12,328098,V3,Left,72,50,48,-0.1835334,-0.06745187,-0.06858874,0.02389472,-0.2160356,-0.205709,-0.2063517,1.835746,1.305115,3.515003,4.358113
12,328597,V3,Left,72,50,49,-0.01909523,0.07604458,0.06176376,0.3030756,-0.01459227,0.02311375,-0.03298778,2.818209,-0.6852627,2.357298,3.786933
12,328600,V3,Left,73,47,48,-0.4682684,-0.03232878,-0.4954399,0.1624466,-0.4588173,-0.3133294,-0.2873694,5.453282,1.205039,3.494282,3.14528
12,328681,V3,Left,73,47,49,-0.04642139,0.2437497,0.005220388,0.4035725,0.01762355,0.1277696,0.01899031,9.137642,-0.2279162,4.985292,3.016082
12,328683,V3,Left,73,47,50,-0.5397955,0.08241796,-0.5792308,0.3209184,-0.2729272,-0.09470447,-0.06813391,7.789719,-0.7148027,5.121636,2.019259
12,328684,V3,Left,73,48,47,-0.99834,0.009182747,-0.8602816,0.2087018,-0.7592648,-0.3831885,-0.5084574,2.901471,-0.3434777,4.536504,2.344196
12,328765,V3,Left,73,48,48,-0.1142683,0.5834064,0.01508952,0.6828315,0.08021247,0.2036816,0.1401053,14.01037,-0.227797,9.328382,2.316279
12,328766,V3,Left,73,48,49,-0.1388594,0.6951038,-0.142265,0.735976,0.04806481,0.1283952,0.1546177,27.34179,-0.4846931,6.769107,1.702905
12,328767,V3,Left,73,49,47,-0.5507094,0.5436441,-0.5723466,0.4634617,-0.3672594,-0.02107311,0.1325615,9.468931,0.1646042,4.722484,2.23701
12,328849,V3,Left,73,49,48,-0.1043251,0.1922057,-0.08512176,0.1791306,-0.06164654,0.105882,0.06252542,0.9301305,-0.8862853,3.959167,3.006085
12,328850,V3,Left,73,49,49,-0.1287163,0.4042541,-0.1333489,0.3787687,-0.03610985,0.1272684,0.1293601,10.7822,-0.4371762,4.180933,2.639809
12,335069,V3,Left,73,50,47,-0.1533441,0.2808782,-0.0719828,0.3779466,-0.1239485,-0.146512,-0.1170878,15.92416,-0.3082633,8.6159,3.727686
12,335070,V3,Left,73,50,48,-0.2108957,0.1600407,-0.05645466,0.3362716,-0.1531186,-0.1535043,-0.1481096,8.924913,-0.3589272,5.84411,4.457807
12,335153,V3,Left,73,50,49,-0.1635699,0.4219653,-0.06286449,0.5841465,-0.1544012,-0.18477,-0.1009714,20.4276,0.4432738,8.668516,3.391262
12,335154,V3,Left,73,51,47,-0.295957,0.234872,-0.1526946,0.535492,-0.3672408,-0.3383469,-0.2549894,14.80284,2.376521,5.771723,4.372285
12,335155,V3,Left,73,51,48,-0.2968026,-0.2225758,-0.1607063,0.009287407,-0.4785355,-0.4403201,-0.3722645,5.784517,6.149191,4.872416,5.188642
12,335237,V3,Left,73,51,49,-0.005951389,0.2034913,-0.0151183,0.364585,-0.1506861,-0.08396263,-0.1078999,11.05952,1.043755,6.242209,4.248645
12,335238,V3,Left,73,51,50,-0.05697085,0.07657206,-0.06416386,0.3075975,-0.2566255,-0.1942852,-0.1734484,7.549155,2.171057,4.74135,4.509323
12,335239,V3,Left,74,46,48,-0.1388913,-0.183187,-0.09335437,0.008350717,-0.3695592,-0.2970665,-0.2923368,3.040791,5.123663,5.677605,4.809038
12,335486,V3,Left,74,46,49,-0.008600336,0.3356599,0.0218776,0.3741504,0.1063363,0.1344432,0.145455,15.64503,0.7368326,5.965312,2.995821
12,335487,V3,Left,74,46,50,-0.04957669,0.9371985,0.0170922,1.034905,0.2290182,0.2551975,0.3132263,45.6067,3.634435,9.2165,4.556283
12,335488,V3,Left,74,47,48,-0.05073277,0.7834796,-0.003706921,0.8915557,0.151637,0.1829588,0.2111201,44.74921,1.904708,11.51299,4.136639
12,335569,V3,Left,74,47,49,0.05786905,0.2051223,0.09882529,0.3228489,-0.0999995,-0.05718037,-0.0642909,6.79239,0.02212524,3.647477,2.918336
12,335570,V3,Left,74,47,50,-0.1176153,0.9127999,-0.07573552,0.9963551,0.2355778,0.2391696,0.2848143,50.10266,3.592253,8.604148,4.333948
12,335571,V3,Left,74,48,48,-0.2782354,1.359407,-0.2149244,1.582997,0.2810939,0.296482,0.3751971,53.81626,2.882731,7.507127,3.14203
12,335572,V3,Left,74,48,49,-0.1729508,0.7451267,-0.1264121,0.9479791,0.06359334,0.05393536,0.1182179,44.5442,-0.6288409,6.953988,2.093592
12,335573,V3,Left,74,48,50,-0.009625035,0.2289692,-0.03548852,0.3885466,0.02026365,-0.05071586,-0.01301537,15.63275,-0.5529523,5.791765,4.558503
12,335652,V3,Left,74,48,51,0.04157924,0.1171,0.1379729,0.3509297,-0.009362378,0.04531398,-0.06149752,2.462983,-0.9771109,3.515512,2.746728
12,335653,V3,Left,74,49,48,-0.01395547,0.3220707,0.08887099,0.4911341,0.04228814,0.08874072,0.0285253,14.2405,-0.7477403,5.080009,2.183091
12,335654,V3,Left,74,49,49,-0.2379741,0.867518,-0.09102578,1.001592,0.2497354,0.2845338,0.271213,48.97665,3.368694,8.352911,3.548659
12,335655,V3,Left,74,50,47,-0.4175343,1.005831,-0.3041275,1.262018,0.1731973,0.247222,0.2434343,47.93573,0.4882693,6.691031,2.652386
12,335656,V3,Left,74,50,48,-0.368811,0.5860349,-0.2755723,0.8734721,-0.0648433,-0.01508069,0.02054397,25.83172,-1.251101,4.035843,1.961931
12,335657,V3,Left,74,50,49,0.002519363,0.1491405,-0.09844361,0.3035106,-0.2178487,-0.2687672,-0.2459785,1.910311,-0.2375722,2.450939,3.654654
12,335736,V3,Left,74,51,47,-0.06971917,0.1793507,0.02073746,0.4071564,0.2486368,0.2699684,0.2813891,4.277617,0.9582877,5.006369,2.974563
12,335737,V3,Left,74,51,48,-0.1150883,0.4702913,0.03216728,0.6380261,0.2076901,0.2902429,0.2434878,24.64949,4.78056,7.248474,6.220796
12,335738,V3,Left,74,51,49,-0.2853273,0.851473,-0.1694127,0.9568876,0.2861007,0.3029475,0.2863854,49.44667,4.144591,11.00085,4.285534
12,335739,V3,Left,75,45,49,-0.6125936,0.8226393,-0.5951821,1.040617,0.1652061,0.2487328,0.2861062,27.83389,-0.7651567,5.946929,1.967976
12,335740,V3,Left,75,45,50,-0.8225772,0.5597455,-0.7254507,0.9185306,-0.03300807,0.1554889,0.1446767,8.780271,-1.355565,4.241807,1.366472
12,335820,V3,Left,75,45,51,-0.199723,0.1118696,-0.2450982,0.2915697,0.4976824,0.7214809,0.7597134,-0.08832216,0.6033719,2.291769,2.551046
12,335821,V3,Left,75,46,48,-0.2419017,0.535821,-0.07039501,0.6619676,0.223587,0.3229848,0.3109017,12.05696,1.241571,8.206346,3.87731
12,335822,V3,Left,75,46,49,-0.1575478,1.069721,-0.1167411,1.060492,0.3046205,0.2896497,0.4236895,36.81527,2.537906,7.912071,4.480073
12,335823,V3,Left,75,46,50,-0.5915517,1.737322,-0.550742,1.503852,0.753966,0.9085463,1.215785,14.77668,3.009593,3.811994,4.678339
12,335824,V3,Left,75,46,51,-1.126149,2.705913,-0.8453057,1.630293,1.20691,2.169715,2.349793,4.745907,0.4486859,2.961416,2.904915
12,335905,V3,Left,75,47,48,-0.1194692,0.1770607,-0.1113914,0.1231241,-0.05661849,0.04789363,0.1013168,0.8718193,-0.6369948,2.84496,3.388859
12,335906,V3,Left,75,47,49,-0.1324586,0.6479089,-0.1265112,0.4519198,0.03832596,0.1045138,0.1938948,3.926331,-0.6916404,3.942257,1.622512
12,335907,V3,Left,75,47,50,-0.1764198,1.634962,-0.03951886,0.8391051,0.9118485,1.143654,1.00033,-0.2030373,0.6577015,2.009083,2.944396
12,342125,V3,Left,75,47,51,-0.08607528,0.09965153,0.05694034,0.1972799,-0.1565759,-0.176807,-0.1481559,4.199344,1.703781,4.223689,4.358735
12,342126,V3,Left,75,48,48,-0.1888667,0.03482601,-0.05548419,0.1563722,-0.2285251,-0.2185742,-0.1828541,3.716123,2.478951,3.404732,4.963991
12,342127,V3,Left,75,48,49,-0.2244813,-0.1057635,-0.1434955,0.001271852,-0.2613394,-0.2679847,-0.2220919,4.910832,4.13574,5.879877,5.784599
12,342209,V3,Left,75,48,50,-0.18897,0.2931286,-0.0006255726,0.5330371,-0.1932402,-0.2197558,-0.1691898,18.37305,1.424271,8.24438,3.871808
12,342210,V3,Left,75,49,47,-0.2735302,0.3120207,-0.1029324,0.6157045,-0.3121019,-0.3017727,-0.1990075,19.58307,2.452248,7.184772,4.411694
12,342211,V3,Left,75,49,48,-0.2212378,0.03850837,-0.1095299,0.2575981,-0.3211241,-0.3112337,-0.2182573,9.219032,3.928941,4.271965,5.020033
12,342293,V3,Left,75,49,49,-0.01410355,0.2315226,-0.03329792,0.4427722,-0.06357566,-0.0399161,-0.0521987,16.46407,-0.3394723,7.504605,1.960525
12,342294,V3,Left,75,49,50,-0.06941589,0.2399871,-0.03511273,0.4826138,-0.1373246,-0.1045319,-0.04166139,13.3539,0.04057288,7.471686,2.308933
12,342295,V3,Left,75,50,47,-0.09980235,0.01568471,-0.04282464,0.1975244,-0.1654814,-0.1385841,-0.1177514,5.014288,1.129013,4.70368,3.883639
12,342459,V3,Left,75,50,48,0.0222824,0.5939893,0.06724007,0.6215768,0.08999011,0.1519095,0.1977863,27.07549,1.742136,6.270775,3.077089
12,342460,V3,Left,75,50,49,0.0118316,1.034975,0.04450856,1.076391,0.1965659,0.2277478,0.3191046,48.18523,3.678828,8.551316,4.00306
12,342461,V3,Left,75,51,48,-0.05014214,0.9857702,-0.008095942,1.062431,0.2160377,0.2657976,0.3686216,50.3601,5.650461,11.79994,3.893673
12,342542,V3,Left,76,42,51,-0.01641732,0.4264469,0.03414273,0.409726,0.1165913,0.1590368,0.1335486,20.42117,0.8852661,5.511808,2.738661
12,342543,V3,Left,76,45,49,-0.2018443,1.526451,-0.06354602,1.55513,0.4356782,0.5004458,0.5573334,57.06314,8.364021,8.841396,4.321915
12,342544,V3,Left,76,45,50,-0.07273455,1.632158,-0.02254073,1.652805,0.3710237,0.4375303,0.5319999,56.33778,5.954611,10.09462,3.416738
12,342545,V3,Left,76,45,51,0.01451719,1.011494,0.00152016,1.03505,0.2253251,0.2798053,0.3678643,46.25608,3.757465,11.55574,2.966987
12,342546,V3,Left,76,46,48,-0.05925285,0.780617,-0.009714367,0.7654729,0.2661293,0.2930501,0.3952676,33.87587,5.831307,13.22522,3.553634
12,342625,V3,Left,76,46,49,-0.008155914,-0.04769926,0.04968622,0.1126094,-0.2447639,-0.1576367,-0.1961714,0.6263852,2.400678,1.915798,4.373553
12,342626,V3,Left,76,46,50,-0.05355584,0.4862463,-0.01382321,0.6005954,0.1003746,0.142175,0.1420616,35.77571,0.7489979,6.61181,3.237982
12,342627,V3,Left,76,46,51,-0.1852062,1.139214,-0.1179056,1.330283,0.3242887,0.3395216,0.422848,53.74453,5.492723,9.836052,3.626106
12,342628,V3,Left,76,47,48,-0.1113376,0.9988338,-0.07949441,1.224282,0.1457919,0.1778732,0.2386532,52.49223,1.09446,10.97379,2.586053
12,342629,V3,Left,76,47,49,-0.04116774,0.5837216,-0.04104345,0.7533101,-0.00541743,0.0219557,0.09211065,31.59535,-1.101756,8.049755,1.498636
12,342630,V3,Left,76,47,50,-0.07665032,0.3601299,-0.06832252,0.4047379,0.03483043,0.04969641,0.1645657,15.40224,-0.4120827,4.875112,2.412892
12,342709,V3,Left,76,47,51,-0.01413714,0.1182864,0.114388,0.3234118,-0.09723624,-0.05017798,-0.09585549,1.201797,-0.3929734,2.671536,3.042438
12,342710,V3,Left,76,48,47,-0.111412,0.3204196,0.01493116,0.463384,0.06478215,0.09012042,0.04146965,20.35401,-0.1590729,4.243785,2.477871
12,342711,V3,Left,76,48,48,-0.1927184,0.5823037,-0.0755857,0.7981223,0.1423517,0.1695559,0.1338046,38.97306,0.2539396,6.19507,2.529972
12,342712,V3,Left,76,48,49,-0.2144122,0.4721065,-0.1240527,0.7369385,0.05371918,0.09690539,0.08803716,30.85743,-0.8796573,5.976891,1.624808
12,342713,V3,Left,76,48,50,-0.2059757,0.1797255,-0.1523784,0.4260132,-0.08558866,-0.03029646,0.03046952,13.14366,-0.7075906,3.765634,3.205708
12,342714,V3,Left,76,49,47,-0.1988917,-0.02582669,-0.2084231,0.06196761,-0.1287021,-0.09056301,0.006035001,4.319197,-0.5046487,3.895231,2.792703
12,342792,V3,Left,76,49,48,-0.006623399,0.2279912,0.07196559,0.5241357,0.08157849,0.1452936,0.1437102,10.97302,-0.664103,6.196695,1.970859
12,342793,V3,Left,76,49,49,0.007900436,0.3010472,0.1178372,0.5643616,0.01427251,0.1215013,0.06140989,12.27279,-0.07100105,5.308646,2.189814
12,342794,V3,Left,76,49,50,-0.1296605,0.3269241,-0.07120955,0.4873736,-0.004070454,0.0743405,0.03326603,26.28225,-0.4711032,5.372054,2.362701
12,342795,V3,Left,76,50,48,-0.2380318,0.4261865,-0.2132988,0.6429369,0.05388042,0.1212778,0.1491386,26.55859,-0.5266309,5.61292,1.55947
12,342796,V3,Left,76,50,49,-0.3852442,0.416678,-0.2267923,0.7079506,0.205725,0.299462,0.424826,9.203177,0.2931476,3.87939,2.167708
12,342797,V3,Left,77,40,50,-0.4729228,0.2235064,-0.2798156,0.4591136,0.3453703,0.3773884,0.5015802,3.192282,-0.1944304,3.726877,2.16967
12,342876,V3,Left,77,40,53,-0.03208407,0.1934063,-0.1849422,0.6412138,0.4360003,0.6367544,0.5972258,1.773304,0.5494237,3.964593,2.237173
12,342877,V3,Left,77,40,54,-0.2180422,0.4959409,-0.1704482,0.8730182,0.1632082,0.2647652,0.2675707,13.5014,0.3845513,7.802675,2.823856
12,342878,V3,Left,77,40,55,-0.1116049,0.6746222,-0.1603398,0.9080417,0.04272558,0.1570455,0.2660181,17.21438,-0.6299615,7.458264,2.180848
12,342879,V3,Left,77,41,47,0.005283461,1.025558,-0.04136393,1.198166,0.3244335,0.3761131,0.6557199,3.838152,-0.02930164,3.480667,2.818013
12,342880,V3,Left,77,41,48,-0.1591928,1.469615,-0.01694935,0.894432,0.4336228,0.6840432,1.171603,-0.9680867,-0.001227856,1.782073,2.615544
12,342961,V3,Left,77,41,49,-0.1733615,0.2977667,-0.1653246,0.3544665,-0.08186918,0.0572535,0.199865,3.127593,-0.3081679,2.583656,3.660188
12,342962,V3,Left,77,41,50,-0.02412977,0.6760455,-0.169254,0.5209396,-0.2692758,-0.05154217,0.1709733,0.3198564,-0.620544,3.592912,1.146794
12,349097,V3,Left,77,41,51,-0.01860677,0.9454429,0.1079676,0.9411612,0.5516057,0.6442043,0.5283573,29.78477,11.62704,6.963898,5.224304
12,349098,V3,Left,77,41,52,-0.08145529,0.3386665,0.05227035,0.3693791,0.216134,0.2595183,0.1764505,11.68922,2.603298,4.740032,3.474895
12,349181,V3,Left,77,41,53,-0.09604367,0.4443673,0.08083338,0.4941144,0.1907163,0.1803922,0.2212198,20.87095,1.532382,9.114257,2.300318
12,349182,V3,Left,77,41,54,-0.1827068,0.08460436,-0.08326985,0.137937,-0.1410658,-0.1592354,-0.1335852,5.109727,0.1691043,4.318063,3.999448
12,349183,V3,Left,77,41,55,-0.269766,-0.05674428,-0.1995361,0.08282531,-0.3602653,-0.4191835,-0.3260838,7.547462,7.861453,6.325956,5.117957
12,349265,V3,Left,77,42,47,-0.2008748,0.1271068,-0.02247516,0.3590159,-0.2724269,-0.2921153,-0.2087122,10.72535,3.249186,4.800887,3.65383
12,349266,V3,Left,77,42,48,-0.2796586,0.2675775,-0.1382288,0.5179759,-0.3704585,-0.3819513,-0.2268746,17.55252,4.397666,7.349175,4.384705
12,349267,V3,Left,77,42,49,-0.192625,0.2967784,-0.1160355,0.4531634,-0.2419595,-0.2482376,-0.1008137,18.70267,2.190268,7.375481,4.455556
12,349349,V3,Left,77,42,50,-0.0178979,0.0480509,-0.03197407,0.2606534,-0.1056418,-0.08074725,-0.07017316,7.07202,-0.02315044,4.63134,2.593705
12,349350,V3,Left,77,42,51,-0.04475061,0.195662,0.02327511,0.3928415,-0.1424835,-0.1385491,-0.0451185,9.618813,0.5413949,6.505175,2.108335
12,349351,V3,Left,77,42,52,0.03667404,0.169485,0.1169643,0.293564,-0.06611488,-0.08378518,-0.01586365,4.034167,0.04284978,5.324284,2.828202
12,349515,V3,Left,77,43,48,0.01108355,0.3117647,0.01648695,0.315285,0.06928904,0.06375623,0.118709,16.12662,0.2059281,6.806292,2.430765
12,349516,V3,Left,77,43,49,-0.01984481,0.9679188,0.001441369,0.9414299,0.2034099,0.1810939,0.3127586,41.40575,1.738358,8.150241,3.29654
12,349517,V3,Left,77,43,50,-0.02689579,0.8899716,-0.01722421,0.8732354,0.159329,0.1853907,0.3287709,39.8993,1.928806,9.254718,3.433059
12,349598,V3,Left,77,43,51,0.02243748,0.2525759,0.01032372,0.2189298,0.05093386,0.08858306,0.03489834,4.021281,-0.4586697,2.733156,1.737875
12,349599,V3,Left,77,45,49,-0.1406152,0.5156392,-0.04774499,0.5482125,0.1428127,0.1719692,0.1967312,34.33524,1.40956,6.207567,3.038742
12,349600,V3,Left,77,45,50,-0.108651,1.09077,-0.02665642,1.104832,0.2585849,0.3124742,0.4207349,45.91641,3.70934,8.959317,3.324722
12,349601,V3,Left,77,45,51,-0.04778001,0.9716624,-0.03815902,0.926084,0.2002222,0.2674966,0.3962454,37.50644,2.3444,9.394176,3.017702
12,349602,V3,Left,77,46,49,0.01930899,0.4743983,0.02446356,0.4279304,0.1754908,0.2202995,0.3073808,17.27582,3.63307,7.871455,4.651479
12,349681,V3,Left,77,46,50,0.08924933,0.5542639,0.1817891,0.6490574,0.1829927,0.2717115,0.2234675,15.02368,2.649486,5.599974,3.369003
